(4935493799.0, 1992, 'MFGR#121 ')
(5107128246.0, 1992, 'MFGR#1210')
(5266609238.0, 1992, 'MFGR#1211')
(5134441802.0, 1992, 'MFGR#1212')
(5629066568.0, 1992, 'MFGR#1213')
(5376781159.0, 1992, 'MFGR#1214')
(5493356970.0, 1992, 'MFGR#1215')
(5325035202.0, 1992, 'MFGR#1216')
(5628316245.0, 1992, 'MFGR#1217')
(5674149303.0, 1992, 'MFGR#1218')
(5172219559.0, 1992, 'MFGR#1219')
(5743388661.0, 1992, 'MFGR#122 ')
(5243731683.0, 1992, 'MFGR#1220')
(5598155976.0, 1992, 'MFGR#1221')
(5119017562.0, 1992, 'MFGR#1222')
(4926067960.0, 1992, 'MFGR#1223')
(5441096382.0, 1992, 'MFGR#1224')
(5015575316.0, 1992, 'MFGR#1225')
(5651348924.0, 1992, 'MFGR#1226')
(5322228972.0, 1992, 'MFGR#1227')
(5578740871.0, 1992, 'MFGR#1228')
(5046923959.0, 1992, 'MFGR#1229')
(5240213984.0, 1992, 'MFGR#123 ')
(5093472864.0, 1992, 'MFGR#1230')
(5216185776.0, 1992, 'MFGR#1231')
(5912348986.0, 1992, 'MFGR#1232')
(5126098289.0, 1992, 'MFGR#1233')
(5054618005.0, 1992, 'MFGR#1234')
(5495425654.0, 1992, 'MFGR#1235')
(5650418911.0, 1992, 'MFGR#1236')
(5615599918.0, 1992, 'MFGR#1237')
(4523140772.0, 1992, 'MFGR#1238')
(5111983277.0, 1992, 'MFGR#1239')
(5430163036.0, 1992, 'MFGR#124 ')
(5180556227.0, 1992, 'MFGR#1240')
(4931345045.0, 1992, 'MFGR#125 ')
(5001458893.0, 1992, 'MFGR#126 ')
(5182075964.0, 1992, 'MFGR#127 ')
(5550059752.0, 1992, 'MFGR#128 ')
(4824110933.0, 1992, 'MFGR#129 ')
(4997001583.0, 1993, 'MFGR#121 ')
(5075988086.0, 1993, 'MFGR#1210')
(5617876972.0, 1993, 'MFGR#1211')
(4914633423.0, 1993, 'MFGR#1212')
(5514375999.0, 1993, 'MFGR#1213')
(5571191341.0, 1993, 'MFGR#1214')
(5801992535.0, 1993, 'MFGR#1215')
(5044634820.0, 1993, 'MFGR#1216')
(5633134420.0, 1993, 'MFGR#1217')
(5282125653.0, 1993, 'MFGR#1218')
(5362804901.0, 1993, 'MFGR#1219')
(5658362888.0, 1993, 'MFGR#122 ')
(5389832334.0, 1993, 'MFGR#1220')
(5650296169.0, 1993, 'MFGR#1221')
(5337226916.0, 1993, 'MFGR#1222')
(4978270885.0, 1993, 'MFGR#1223')
(5819129213.0, 1993, 'MFGR#1224')
(5398774393.0, 1993, 'MFGR#1225')
(5578652215.0, 1993, 'MFGR#1226')
(4879562398.0, 1993, 'MFGR#1227')
(5342992928.0, 1993, 'MFGR#1228')
(5465090384.0, 1993, 'MFGR#1229')
(4992029382.0, 1993, 'MFGR#123 ')
(5099242160.0, 1993, 'MFGR#1230')
(5189885249.0, 1993, 'MFGR#1231')
(5770023961.0, 1993, 'MFGR#1232')
(5181258872.0, 1993, 'MFGR#1233')
(5514838255.0, 1993, 'MFGR#1234')
(5619702042.0, 1993, 'MFGR#1235')
(5425658783.0, 1993, 'MFGR#1236')
(5650407162.0, 1993, 'MFGR#1237')
(4763780256.0, 1993, 'MFGR#1238')
(4881107297.0, 1993, 'MFGR#1239')
(5286768380.0, 1993, 'MFGR#124 ')
(5437023130.0, 1993, 'MFGR#1240')
(5490700972.0, 1993, 'MFGR#125 ')
(5004129771.0, 1993, 'MFGR#126 ')
(5357855421.0, 1993, 'MFGR#127 ')
(5412630209.0, 1993, 'MFGR#128 ')
(4713621401.0, 1993, 'MFGR#129 ')
(5053713431.0, 1994, 'MFGR#121 ')
(5413341202.0, 1994, 'MFGR#1210')
(5530448474.0, 1994, 'MFGR#1211')
(5073685483.0, 1994, 'MFGR#1212')
(5223546898.0, 1994, 'MFGR#1213')
(5230685536.0, 1994, 'MFGR#1214')
(5492197444.0, 1994, 'MFGR#1215')
(5036333696.0, 1994, 'MFGR#1216')
(5523174054.0, 1994, 'MFGR#1217')
(5717407915.0, 1994, 'MFGR#1218')
(5483229971.0, 1994, 'MFGR#1219')
(5230038080.0, 1994, 'MFGR#122 ')
(5180385211.0, 1994, 'MFGR#1220')
(5170169356.0, 1994, 'MFGR#1221')
(5131513882.0, 1994, 'MFGR#1222')
(5028533457.0, 1994, 'MFGR#1223')
(5368943132.0, 1994, 'MFGR#1224')
(5154863169.0, 1994, 'MFGR#1225')
(5152960785.0, 1994, 'MFGR#1226')
(5293007386.0, 1994, 'MFGR#1227')
(5748389493.0, 1994, 'MFGR#1228')
(5226703570.0, 1994, 'MFGR#1229')
(5079245021.0, 1994, 'MFGR#123 ')
(5162224757.0, 1994, 'MFGR#1230')
(5227004727.0, 1994, 'MFGR#1231')
(5963025835.0, 1994, 'MFGR#1232')
(5580041130.0, 1994, 'MFGR#1233')
(5297895330.0, 1994, 'MFGR#1234')
(5480967290.0, 1994, 'MFGR#1235')
(5380504401.0, 1994, 'MFGR#1236')
(5789292822.0, 1994, 'MFGR#1237')
(4614663302.0, 1994, 'MFGR#1238')
(4958292488.0, 1994, 'MFGR#1239')
(5175771673.0, 1994, 'MFGR#124 ')
(5452750685.0, 1994, 'MFGR#1240')
(5115739956.0, 1994, 'MFGR#125 ')
(4832413480.0, 1994, 'MFGR#126 ')
(5254758071.0, 1994, 'MFGR#127 ')
(5526720462.0, 1994, 'MFGR#128 ')
(5033508544.0, 1994, 'MFGR#129 ')
(5421277954.0, 1995, 'MFGR#121 ')
(5297143979.0, 1995, 'MFGR#1210')
(5308023041.0, 1995, 'MFGR#1211')
(5021912666.0, 1995, 'MFGR#1212')
(5349459501.0, 1995, 'MFGR#1213')
(5226327714.0, 1995, 'MFGR#1214')
(5314727942.0, 1995, 'MFGR#1215')
(5055441441.0, 1995, 'MFGR#1216')
(5522094036.0, 1995, 'MFGR#1217')
(5346404517.0, 1995, 'MFGR#1218')
(5098227247.0, 1995, 'MFGR#1219')
(5617195092.0, 1995, 'MFGR#122 ')
(4966802257.0, 1995, 'MFGR#1220')
(5102872566.0, 1995, 'MFGR#1221')
(5061036838.0, 1995, 'MFGR#1222')
(4875960150.0, 1995, 'MFGR#1223')
(5345569562.0, 1995, 'MFGR#1224')
(5303162057.0, 1995, 'MFGR#1225')
(5602484935.0, 1995, 'MFGR#1226')
(4878415808.0, 1995, 'MFGR#1227')
(5704250075.0, 1995, 'MFGR#1228')
(5101395788.0, 1995, 'MFGR#1229')
(5264259251.0, 1995, 'MFGR#123 ')
(5236262255.0, 1995, 'MFGR#1230')
(5038481741.0, 1995, 'MFGR#1231')
(5984480507.0, 1995, 'MFGR#1232')
(5282460576.0, 1995, 'MFGR#1233')
(5028956338.0, 1995, 'MFGR#1234')
(5441336749.0, 1995, 'MFGR#1235')
(5356264198.0, 1995, 'MFGR#1236')
(5516304097.0, 1995, 'MFGR#1237')
(4655231193.0, 1995, 'MFGR#1238')
(5040066186.0, 1995, 'MFGR#1239')
(5186411292.0, 1995, 'MFGR#124 ')
(5472851219.0, 1995, 'MFGR#1240')
(5120118571.0, 1995, 'MFGR#125 ')
(4936144641.0, 1995, 'MFGR#126 ')
(5232479438.0, 1995, 'MFGR#127 ')
(5409620549.0, 1995, 'MFGR#128 ')
(4812471787.0, 1995, 'MFGR#129 ')
(5296209568.0, 1996, 'MFGR#121 ')
(5256128557.0, 1996, 'MFGR#1210')
(5496777228.0, 1996, 'MFGR#1211')
(5069023145.0, 1996, 'MFGR#1212')
(5500676061.0, 1996, 'MFGR#1213')
(5255563855.0, 1996, 'MFGR#1214')
(5216963498.0, 1996, 'MFGR#1215')
(5638228223.0, 1996, 'MFGR#1216')
(5579352592.0, 1996, 'MFGR#1217')
(5552347858.0, 1996, 'MFGR#1218')
(4986848029.0, 1996, 'MFGR#1219')
(5471377430.0, 1996, 'MFGR#122 ')
(5058715078.0, 1996, 'MFGR#1220')
(5435845011.0, 1996, 'MFGR#1221')
(5156699577.0, 1996, 'MFGR#1222')
(4655669922.0, 1996, 'MFGR#1223')
(5489598835.0, 1996, 'MFGR#1224')
(5430070799.0, 1996, 'MFGR#1225')
(5264773645.0, 1996, 'MFGR#1226')
(5006325203.0, 1996, 'MFGR#1227')
(5500729572.0, 1996, 'MFGR#1228')
(5094231293.0, 1996, 'MFGR#1229')
(5119470045.0, 1996, 'MFGR#123 ')
(4952261120.0, 1996, 'MFGR#1230')
(5129978134.0, 1996, 'MFGR#1231')
(5781331549.0, 1996, 'MFGR#1232')
(5392651212.0, 1996, 'MFGR#1233')
(5142364593.0, 1996, 'MFGR#1234')
(5421333999.0, 1996, 'MFGR#1235')
(5577638691.0, 1996, 'MFGR#1236')
(5560866388.0, 1996, 'MFGR#1237')
(5091338987.0, 1996, 'MFGR#1238')
(5305022739.0, 1996, 'MFGR#1239')
(5632603077.0, 1996, 'MFGR#124 ')
(5684478066.0, 1996, 'MFGR#1240')
(5056480141.0, 1996, 'MFGR#125 ')
(4925600594.0, 1996, 'MFGR#126 ')
(5413280058.0, 1996, 'MFGR#127 ')
(5285308616.0, 1996, 'MFGR#128 ')
(4896024096.0, 1996, 'MFGR#129 ')
(5079077473.0, 1997, 'MFGR#121 ')
(5154920021.0, 1997, 'MFGR#1210')
(5392595651.0, 1997, 'MFGR#1211')
(4921716448.0, 1997, 'MFGR#1212')
(5462721530.0, 1997, 'MFGR#1213')
(5264969030.0, 1997, 'MFGR#1214')
(5361984278.0, 1997, 'MFGR#1215')
(5198162456.0, 1997, 'MFGR#1216')
(5727335965.0, 1997, 'MFGR#1217')
(5274662944.0, 1997, 'MFGR#1218')
(5591712460.0, 1997, 'MFGR#1219')
(5467011705.0, 1997, 'MFGR#122 ')
(4976894544.0, 1997, 'MFGR#1220')
(5189799208.0, 1997, 'MFGR#1221')
(5090872574.0, 1997, 'MFGR#1222')
(4818675016.0, 1997, 'MFGR#1223')
(5648035254.0, 1997, 'MFGR#1224')
(5581032924.0, 1997, 'MFGR#1225')
(5203848857.0, 1997, 'MFGR#1226')
(5337788953.0, 1997, 'MFGR#1227')
(5654544384.0, 1997, 'MFGR#1228')
(5051323406.0, 1997, 'MFGR#1229')
(5460491904.0, 1997, 'MFGR#123 ')
(5155068675.0, 1997, 'MFGR#1230')
(5193252343.0, 1997, 'MFGR#1231')
(6105084955.0, 1997, 'MFGR#1232')
(5089277093.0, 1997, 'MFGR#1233')
(5076719450.0, 1997, 'MFGR#1234')
(5787189130.0, 1997, 'MFGR#1235')
(5327620437.0, 1997, 'MFGR#1236')
(5539752431.0, 1997, 'MFGR#1237')
(4823256931.0, 1997, 'MFGR#1238')
(5012157343.0, 1997, 'MFGR#1239')
(5482037234.0, 1997, 'MFGR#124 ')
(5582098162.0, 1997, 'MFGR#1240')
(5249247405.0, 1997, 'MFGR#125 ')
(5003283140.0, 1997, 'MFGR#126 ')
(5224366881.0, 1997, 'MFGR#127 ')
(5287351033.0, 1997, 'MFGR#128 ')
(4835405725.0, 1997, 'MFGR#129 ')
(2959534662.0, 1998, 'MFGR#121 ')
(3220354294.0, 1998, 'MFGR#1210')
(3257114334.0, 1998, 'MFGR#1211')
(3118584188.0, 1998, 'MFGR#1212')
(3186421555.0, 1998, 'MFGR#1213')
(3300841255.0, 1998, 'MFGR#1214')
(3147283768.0, 1998, 'MFGR#1215')
(3141298487.0, 1998, 'MFGR#1216')
(3470053947.0, 1998, 'MFGR#1217')
(3192481711.0, 1998, 'MFGR#1218')
(3007767374.0, 1998, 'MFGR#1219')
(3009342122.0, 1998, 'MFGR#122 ')
(3143670964.0, 1998, 'MFGR#1220')
(3374569179.0, 1998, 'MFGR#1221')
(3148609985.0, 1998, 'MFGR#1222')
(2794543931.0, 1998, 'MFGR#1223')
(3322134324.0, 1998, 'MFGR#1224')
(3020489287.0, 1998, 'MFGR#1225')
(3050187757.0, 1998, 'MFGR#1226')
(3039204088.0, 1998, 'MFGR#1227')
(3279691951.0, 1998, 'MFGR#1228')
(2803222004.0, 1998, 'MFGR#1229')
(2884083235.0, 1998, 'MFGR#123 ')
(2837279493.0, 1998, 'MFGR#1230')
(2884138625.0, 1998, 'MFGR#1231')
(3376302605.0, 1998, 'MFGR#1232')
(2908026652.0, 1998, 'MFGR#1233')
(3144686841.0, 1998, 'MFGR#1234')
(3154072518.0, 1998, 'MFGR#1235')
(3388711237.0, 1998, 'MFGR#1236')
(3344847842.0, 1998, 'MFGR#1237')
(2762308739.0, 1998, 'MFGR#1238')
(2856977591.0, 1998, 'MFGR#1239')
(3148852727.0, 1998, 'MFGR#124 ')
(3250029356.0, 1998, 'MFGR#1240')
(2791450035.0, 1998, 'MFGR#125 ')
(2869956365.0, 1998, 'MFGR#126 ')
(2965602807.0, 1998, 'MFGR#127 ')
(3221465496.0, 1998, 'MFGR#128 ')
(2921954338.0, 1998, 'MFGR#129 ')
