(542912338.0, 1992, 'MFGR#121 ')
(498523567.0, 1992, 'MFGR#1210')
(528281742.0, 1992, 'MFGR#1211')
(486526813.0, 1992, 'MFGR#1212')
(476693055.0, 1992, 'MFGR#1213')
(512401811.0, 1992, 'MFGR#1214')
(586538489.0, 1992, 'MFGR#1215')
(567767793.0, 1992, 'MFGR#1216')
(651286201.0, 1992, 'MFGR#1217')
(593621572.0, 1992, 'MFGR#1218')
(540093738.0, 1992, 'MFGR#1219')
(550494997.0, 1992, 'MFGR#122 ')
(458463999.0, 1992, 'MFGR#1220')
(448249486.0, 1992, 'MFGR#1221')
(503198914.0, 1992, 'MFGR#1222')
(538395852.0, 1992, 'MFGR#1223')
(572182396.0, 1992, 'MFGR#1224')
(581347830.0, 1992, 'MFGR#1225')
(579985311.0, 1992, 'MFGR#1226')
(509240784.0, 1992, 'MFGR#1227')
(558421472.0, 1992, 'MFGR#1228')
(579947265.0, 1992, 'MFGR#1229')
(542710393.0, 1992, 'MFGR#123 ')
(523543014.0, 1992, 'MFGR#1230')
(530274127.0, 1992, 'MFGR#1231')
(640098026.0, 1992, 'MFGR#1232')
(588569510.0, 1992, 'MFGR#1233')
(500324604.0, 1992, 'MFGR#1234')
(482288124.0, 1992, 'MFGR#1235')
(509966231.0, 1992, 'MFGR#1236')
(553094134.0, 1992, 'MFGR#1237')
(427179988.0, 1992, 'MFGR#1238')
(572527299.0, 1992, 'MFGR#1239')
(440423659.0, 1992, 'MFGR#124 ')
(553480268.0, 1992, 'MFGR#1240')
(458653177.0, 1992, 'MFGR#125 ')
(503025703.0, 1992, 'MFGR#126 ')
(635543365.0, 1992, 'MFGR#127 ')
(504166320.0, 1992, 'MFGR#128 ')
(549354321.0, 1992, 'MFGR#129 ')
(601825155.0, 1993, 'MFGR#121 ')
(551662016.0, 1993, 'MFGR#1210')
(494844875.0, 1993, 'MFGR#1211')
(624725508.0, 1993, 'MFGR#1212')
(465275625.0, 1993, 'MFGR#1213')
(422059345.0, 1993, 'MFGR#1214')
(499976021.0, 1993, 'MFGR#1215')
(578494097.0, 1993, 'MFGR#1216')
(587085738.0, 1993, 'MFGR#1217')
(563206332.0, 1993, 'MFGR#1218')
(517590942.0, 1993, 'MFGR#1219')
